aja,bagus,baik,banget,bgt,bintang,dajjal,dark,event,ga,gak,game,gamenya,grafik,gratis,guna,gw,hero,imbang,jaring,kalah,kali,kalo,kasih,keren,latih,legend,main,menang,moba,mobile,monton,moonton,ngasih,nya,pindah,rank,segi,seru,sih,sinyal,sistem,skin,suka,teman,terima,tim,tolol,tolong,yg,status,label
0.0,0.1473954239177731,0.0,0.19097279921560828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12091154181628624,0.0,0.22753020909851282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31319002595181955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2708554238609702,0.0,0.0,0.11896627536744268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21740891195345002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1963846944090685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1963846944090685,4,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18982070987708932,0.0,0.0,0.0,0.0,0.22966031617286845,0.22966031617286845,0.0,0.0,0.0,0.0,0.18434262362660964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16651603415056407,0.0,0.0,0.0,4,positif
0.0,0.13923885165314698,0.0,0.1804047408866806,0.0,0.13728662519290658,0.0,0.0,0.0,0.0,0.11907614303615248,0.057110267695634695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09427530982529748,0.10436807509295318,0.0,0.0,0.07396467679193044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09427530982529748,4,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22355813009318412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2042744032785288,0.0,0.0,0.14476735536134258,0.0,0.0,0.0,0.0,0.24287977167737845,0.0,0.1845203395895662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06000974562181213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154093397698008,0.0,0.09906165019545274,0.21933364664809782,0.0,0.0,0.07771985000908285,0.154093397698008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13662666193408562,0.0,0.0,0.0,0.09906165019545274,4,positif
0.0,0.0,0.0,0.11431049660621612,0.0,0.0,0.0,0.0,0.32955357283060255,0.0,0.0,0.07237396345035778,0.0,0.0,0.17397882368346626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18746600325131635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12231714017804088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20371818878582065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22976209356586613,0.21509492701571561,0.0,0.0,0.0,0.20371818878582065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14770660184677686,0.0,0.0,0.0,4,positif
0.0,0.21106242372407977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17391252419123648,0.1629055913892185,0.0,0.0,0.0,0.1629055913892185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14630852964836888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14290533965787786,4,positif
0.0,0.11442231780984227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18772602970766855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12156391199879954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15863516378075634,0.0,0.0,0.0,0.0,0.17663054391250083,0.2410220327904325,0.0,0.0,0.0,0.0,0.0,4,positif
0.0,0.0,0.0,0.13499222450185822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17093657384476268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11069172800703078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1444474771570667,0.0,0.0,0.0,0.0,0.0,0.4389319964892816,0.0,0.0,0.0,0.0,0.0,4,positif
0.0,0.13848152837737812,0.0,0.1794235154046372,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11359928730572735,0.0,0.0,0.0,0.0,0.0,0.21377007691612007,0.0,0.0,0.0,0.0,0.0,0.0,0.20760082952537726,0.0,0.0,0.14712476247076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.22591684878833762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18532430507824546,0.0,0.34874154486887937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24001730126453757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.13639942582610234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22378259027486064,0.2247824887547374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20447950192402495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21055599322027474,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.107745691583951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20123213906658827,0.0,0.16632402203501617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19205010324441216,0.33264804407003234,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1468581622564535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24242748818631848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27635631689160534,0.0,0.33435803266562264,0.0,0.0,0.0,0.0,5,positif
0.0,0.42478134242488547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5752186575751146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.27398748020564545,0.0,0.3549917267044399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37102079308991465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.10042467585942438,0.0,0.13011517555587995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08238045708486628,0.0,0.1550227740427833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13599031187554794,0.0,0.0,0.1980333027907491,0.0,0.1980333027907491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.07319323479673498,0.0,0.09483277405257538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1206204306064715,0.11298635721003232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07776154271341296,0.0,0.0,0.0,0.0,0.13046246297981204,0.0,0.0,0.0,0.0,0.14433402851133978,0.10147514061828122,0.14433402851133978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.2546637927784628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20890602307168538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5364301841498519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.27730893433617876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2946169902461494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4280740754176718,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.30535710910359803,0.0,0.19781788449019935,0.0,0.0,0.0,0.0,0.0,0.0,0.26113937574911233,0.0,0.0,0.23568563065709028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23037066706835732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38028653846057725,0.0,0.0,0.0,0.3893427944710654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.549353698345158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4506463016548419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1331892811636632,0.0,0.0,0.0,0.3032375275421503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.243401221163041,0.0,0.0,0.0,0.0,0.3201719701311456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34700646951418723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6529935304858128,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.39313242664144704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.606867573358553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.13100766482476564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20223288199039197,0.0,0.0,0.0,0.0,0.0,0.24467755730413865,0.0,0.0,0.0,0.17740433857656512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24467755730413865,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.2667853909597951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16891113858885684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.278831645620625,0.0,0.0,0.0,0.2854718248307231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3717373937562956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6282626062437044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18792838547234084,0.0,0.0,0.0,0.0,0.1760343880727561,0.0,0.0,0.0,0.0,0.0,0.0,0.17095416494253288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2248745159545104,0.0,0.0,0.0,0.0,0.0,0.0,0.24020854555785992,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38134063803242424,0.0,0.0,0.0,0.0,0.0,0.2392010826149014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1646273555689225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21483092378375193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.09816709514950343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062153012779332155,0.12486144591483667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15959689242298428,0.0,0.0,0.0,0.0,0.0,0.0,0.08049563917942228,0.15959689242298428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3151290221309369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.48308176576364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51691823423636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.18936172479713312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1553373741031849,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39887627446209295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2564246266375892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5,positif
